match,opponent,repetition,round,jev_action,opponent_action,jev_points,opponent_points,jev_total,opponent_total,initial_move,jev_action_source,opponent_action_source
197,bully,17,15,D,C,5,0,71,1,free,model,scripted
197,bully,17,16,D,C,5,0,76,1,free,model,scripted
197,bully,17,17,D,C,5,0,81,1,free,model,scripted
197,bully,17,18,D,C,5,0,86,1,free,model,scripted
197,bully,17,19,D,C,5,0,91,1,free,model,scripted
197,bully,17,20,D,C,5,0,96,1,free,model,scripted
198,bully,18,1,C,D,0,5,0,5,free,model,scripted
198,bully,18,2,D,D,1,1,1,6,free,model,scripted
198,bully,18,3,D,C,5,0,6,6,free,model,scripted
198,bully,18,4,D,C,5,0,11,6,free,model,scripted
198,bully,18,5,D,C,5,0,16,6,free,model,scripted
198,bully,18,6,D,C,5,0,21,6,free,model,scripted
198,bully,18,7,D,C,5,0,26,6,free,model,scripted
198,bully,18,8,D,C,5,0,31,6,free,model,scripted
198,bully,18,9,D,C,5,0,36,6,free,model,scripted
198,bully,18,10,D,C,5,0,41,6,free,model,scripted
198,bully,18,11,D,C,5,0,46,6,free,model,scripted
198,bully,18,12,D,C,5,0,51,6,free,model,scripted
198,bully,18,13,D,C,5,0,56,6,free,model,scripted
198,bully,18,14,D,C,5,0,61,6,free,model,scripted
198,bully,18,15,D,C,5,0,66,6,free,model,scripted
198,bully,18,16,D,C,5,0,71,6,free,model,scripted
198,bully,18,17,D,C,5,0,76,6,free,model,scripted
198,bully,18,18,D,C,5,0,81,6,free,model,scripted
198,bully,18,19,D,C,5,0,86,6,free,model,scripted
198,bully,18,20,D,C,5,0,91,6,free,model,scripted
199,bully,19,1,D,D,1,1,1,1,free,model,scripted
199,bully,19,2,D,C,5,0,6,1,free,model,scripted
199,bully,19,3,D,C,5,0,11,1,free,model,scripted
199,bully,19,4,D,C,5,0,16,1,free,model,scripted
199,bully,19,5,D,C,5,0,21,1,free,model,scripted
199,bully,19,6,D,C,5,0,26,1,free,model,scripted
199,bully,19,7,D,C,5,0,31,1,free,model,scripted
199,bully,19,8,D,C,5,0,36,1,free,model,scripted
199,bully,19,9,D,C,5,0,41,1,free,model,scripted
199,bully,19,10,D,C,5,0,46,1,free,model,scripted
199,bully,19,11,D,C,5,0,51,1,free,model,scripted
199,bully,19,12,D,C,5,0,56,1,free,model,scripted
199,bully,19,13,D,C,5,0,61,1,free,model,scripted
199,bully,19,14,D,C,5,0,66,1,free,model,scripted
199,bully,19,15,D,C,5,0,71,1,free,model,scripted
199,bully,19,16,D,C,5,0,76,1,free,model,scripted
199,bully,19,17,D,C,5,0,81,1,free,model,scripted
199,bully,19,18,D,C,5,0,86,1,free,model,scripted
199,bully,19,19,D,C,5,0,91,1,free,model,scripted
199,bully,19,20,D,C,5,0,96,1,free,model,scripted
200,bully,20,1,D,D,1,1,1,1,free,model,scripted
200,bully,20,2,D,C,5,0,6,1,free,model,scripted
200,bully,20,3,D,C,5,0,11,1,free,model,scripted
200,bully,20,4,D,C,5,0,16,1,free,model,scripted
200,bully,20,5,D,C,5,0,21,1,free,model,scripted
200,bully,20,6,D,C,5,0,26,1,free,model,scripted
200,bully,20,7,D,C,5,0,31,1,free,model,scripted
200,bully,20,8,D,C,5,0,36,1,free,model,scripted
200,bully,20,9,D,C,5,0,41,1,free,model,scripted
200,bully,20,10,D,C,5,0,46,1,free,model,scripted
200,bully,20,11,D,C,5,0,51,1,free,model,scripted
200,bully,20,12,D,C,5,0,56,1,free,model,scripted
200,bully,20,13,D,C,5,0,61,1,free,model,scripted
200,bully,20,14,D,C,5,0,66,1,free,model,scripted
200,bully,20,15,D,C,5,0,71,1,free,model,scripted
200,bully,20,16,D,C,5,0,76,1,free,model,scripted
200,bully,20,17,D,C,5,0,81,1,free,model,scripted
200,bully,20,18,D,C,5,0,86,1,free,model,scripted
200,bully,20,19,D,C,5,0,91,1,free,model,scripted
200,bully,20,20,D,C,5,0,96,1,free,model,scripted
201,anti_tit_for_tat,1,1,D,C,5,0,5,0,free,model,scripted
201,anti_tit_for_tat,1,2,D,C,5,0,10,0,free,model,scripted
201,anti_tit_for_tat,1,3,D,C,5,0,15,0,free,model,scripted
201,anti_tit_for_tat,1,4,D,C,5,0,20,0,free,model,scripted
201,anti_tit_for_tat,1,5,D,C,5,0,25,0,free,model,scripted
201,anti_tit_for_tat,1,6,D,C,5,0,30,0,free,model,scripted
201,anti_tit_for_tat,1,7,D,C,5,0,35,0,free,model,scripted
201,anti_tit_for_tat,1,8,D,C,5,0,40,0,free,model,scripted
201,anti_tit_for_tat,1,9,D,C,5,0,45,0,free,model,scripted
201,anti_tit_for_tat,1,10,D,C,5,0,50,0,free,model,scripted
201,anti_tit_for_tat,1,11,D,C,5,0,55,0,free,model,scripted
201,anti_tit_for_tat,1,12,D,C,5,0,60,0,free,model,scripted
201,anti_tit_for_tat,1,13,D,C,5,0,65,0,free,model,scripted
201,anti_tit_for_tat,1,14,D,C,5,0,70,0,free,model,scripted
201,anti_tit_for_tat,1,15,D,C,5,0,75,0,free,model,scripted
201,anti_tit_for_tat,1,16,D,C,5,0,80,0,free,model,scripted
201,anti_tit_for_tat,1,17,D,C,5,0,85,0,free,model,scripted
201,anti_tit_for_tat,1,18,D,C,5,0,90,0,free,model,scripted
201,anti_tit_for_tat,1,19,D,C,5,0,95,0,free,model,scripted
201,anti_tit_for_tat,1,20,D,C,5,0,100,0,free,model,scripted
202,anti_tit_for_tat,2,1,D,C,5,0,5,0,free,model,scripted
202,anti_tit_for_tat,2,2,D,C,5,0,10,0,free,model,scripted
202,anti_tit_for_tat,2,3,D,C,5,0,15,0,free,model,scripted
202,anti_tit_for_tat,2,4,D,C,5,0,20,0,free,model,scripted
202,anti_tit_for_tat,2,5,D,C,5,0,25,0,free,model,scripted
202,anti_tit_for_tat,2,6,D,C,5,0,30,0,free,model,scripted
202,anti_tit_for_tat,2,7,D,C,5,0,35,0,free,model,scripted
202,anti_tit_for_tat,2,8,D,C,5,0,40,0,free,model,scripted
202,anti_tit_for_tat,2,9,D,C,5,0,45,0,free,model,scripted
202,anti_tit_for_tat,2,10,D,C,5,0,50,0,free,model,scripted
202,anti_tit_for_tat,2,11,D,C,5,0,55,0,free,model,scripted
202,anti_tit_for_tat,2,12,D,C,5,0,60,0,free,model,scripted
202,anti_tit_for_tat,2,13,D,C,5,0,65,0,free,model,scripted
202,anti_tit_for_tat,2,14,D,C,5,0,70,0,free,model,scripted
202,anti_tit_for_tat,2,15,D,C,5,0,75,0,free,model,scripted
202,anti_tit_for_tat,2,16,D,C,5,0,80,0,free,model,scripted
202,anti_tit_for_tat,2,17,D,C,5,0,85,0,free,model,scripted
202,anti_tit_for_tat,2,18,D,C,5,0,90,0,free,model,scripted
202,anti_tit_for_tat,2,19,D,C,5,0,95,0,free,model,scripted
202,anti_tit_for_tat,2,20,D,C,5,0,100,0,free,model,scripted
203,anti_tit_for_tat,3,1,D,C,5,0,5,0,free,model,scripted
203,anti_tit_for_tat,3,2,D,C,5,0,10,0,free,model,scripted
203,anti_tit_for_tat,3,3,D,C,5,0,15,0,free,model,scripted
203,anti_tit_for_tat,3,4,D,C,5,0,20,0,free,model,scripted
203,anti_tit_for_tat,3,5,D,C,5,0,25,0,free,model,scripted
203,anti_tit_for_tat,3,6,D,C,5,0,30,0,free,model,scripted
203,anti_tit_for_tat,3,7,D,C,5,0,35,0,free,model,scripted
203,anti_tit_for_tat,3,8,D,C,5,0,40,0,free,model,scripted
203,anti_tit_for_tat,3,9,D,C,5,0,45,0,free,model,scripted
203,anti_tit_for_tat,3,10,D,C,5,0,50,0,free,model,scripted
203,anti_tit_for_tat,3,11,D,C,5,0,55,0,free,model,scripted
203,anti_tit_for_tat,3,12,D,C,5,0,60,0,free,model,scripted
203,anti_tit_for_tat,3,13,D,C,5,0,65,0,free,model,scripted
203,anti_tit_for_tat,3,14,D,C,5,0,70,0,free,model,scripted
203,anti_tit_for_tat,3,15,D,C,5,0,75,0,free,model,scripted
203,anti_tit_for_tat,3,16,D,C,5,0,80,0,free,model,scripted
203,anti_tit_for_tat,3,17,D,C,5,0,85,0,free,model,scripted
203,anti_tit_for_tat,3,18,D,C,5,0,90,0,free,model,scripted
203,anti_tit_for_tat,3,19,D,C,5,0,95,0,free,model,scripted
203,anti_tit_for_tat,3,20,D,C,5,0,100,0,free,model,scripted
204,anti_tit_for_tat,4,1,C,C,3,3,3,3,free,model,scripted
204,anti_tit_for_tat,4,2,C,D,0,5,3,8,free,model,scripted
204,anti_tit_for_tat,4,3,D,D,1,1,4,9,free,model,scripted
204,anti_tit_for_tat,4,4,D,C,5,0,9,9,free,model,scripted
204,anti_tit_for_tat,4,5,D,C,5,0,14,9,free,model,scripted
204,anti_tit_for_tat,4,6,D,C,5,0,19,9,free,model,scripted
204,anti_tit_for_tat,4,7,D,C,5,0,24,9,free,model,scripted
204,anti_tit_for_tat,4,8,D,C,5,0,29,9,free,model,scripted
204,anti_tit_for_tat,4,9,D,C,5,0,34,9,free,model,scripted
204,anti_tit_for_tat,4,10,D,C,5,0,39,9,free,model,scripted
204,anti_tit_for_tat,4,11,D,C,5,0,44,9,free,model,scripted
204,anti_tit_for_tat,4,12,D,C,5,0,49,9,free,model,scripted
204,anti_tit_for_tat,4,13,D,C,5,0,54,9,free,model,scripted
204,anti_tit_for_tat,4,14,D,C,5,0,59,9,free,model,scripted
204,anti_tit_for_tat,4,15,D,C,5,0,64,9,free,model,scripted
204,anti_tit_for_tat,4,16,D,C,5,0,69,9,free,model,scripted
204,anti_tit_for_tat,4,17,D,C,5,0,74,9,free,model,scripted
204,anti_tit_for_tat,4,18,D,C,5,0,79,9,free,model,scripted
204,anti_tit_for_tat,4,19,D,C,5,0,84,9,free,model,scripted
204,anti_tit_for_tat,4,20,D,C,5,0,89,9,free,model,scripted
205,anti_tit_for_tat,5,1,D,C,5,0,5,0,free,model,scripted
205,anti_tit_for_tat,5,2,D,C,5,0,10,0,free,model,scripted
205,anti_tit_for_tat,5,3,D,C,5,0,15,0,free,model,scripted
205,anti_tit_for_tat,5,4,D,C,5,0,20,0,free,model,scripted
205,anti_tit_for_tat,5,5,D,C,5,0,25,0,free,model,scripted
205,anti_tit_for_tat,5,6,D,C,5,0,30,0,free,model,scripted
205,anti_tit_for_tat,5,7,D,C,5,0,35,0,free,model,scripted
205,anti_tit_for_tat,5,8,D,C,5,0,40,0,free,model,scripted
205,anti_tit_for_tat,5,9,D,C,5,0,45,0,free,model,scripted
205,anti_tit_for_tat,5,10,D,C,5,0,50,0,free,model,scripted
205,anti_tit_for_tat,5,11,D,C,5,0,55,0,free,model,scripted
205,anti_tit_for_tat,5,12,D,C,5,0,60,0,free,model,scripted
205,anti_tit_for_tat,5,13,D,C,5,0,65,0,free,model,scripted
205,anti_tit_for_tat,5,14,D,C,5,0,70,0,free,model,scripted
205,anti_tit_for_tat,5,15,D,C,5,0,75,0,free,model,scripted
205,anti_tit_for_tat,5,16,D,C,5,0,80,0,free,model,scripted
205,anti_tit_for_tat,5,17,D,C,5,0,85,0,free,model,scripted
205,anti_tit_for_tat,5,18,D,C,5,0,90,0,free,model,scripted
205,anti_tit_for_tat,5,19,D,C,5,0,95,0,free,model,scripted
205,anti_tit_for_tat,5,20,D,C,5,0,100,0,free,model,scripted
206,anti_tit_for_tat,6,1,D,C,5,0,5,0,free,model,scripted
206,anti_tit_for_tat,6,2,D,C,5,0,10,0,free,model,scripted
206,anti_tit_for_tat,6,3,D,C,5,0,15,0,free,model,scripted
206,anti_tit_for_tat,6,4,D,C,5,0,20,0,free,model,scripted
206,anti_tit_for_tat,6,5,D,C,5,0,25,0,free,model,scripted
206,anti_tit_for_tat,6,6,D,C,5,0,30,0,free,model,scripted
206,anti_tit_for_tat,6,7,D,C,5,0,35,0,free,model,scripted
206,anti_tit_for_tat,6,8,D,C,5,0,40,0,free,model,scripted
206,anti_tit_for_tat,6,9,D,C,5,0,45,0,free,model,scripted
206,anti_tit_for_tat,6,10,D,C,5,0,50,0,free,model,scripted
206,anti_tit_for_tat,6,11,D,C,5,0,55,0,free,model,scripted
206,anti_tit_for_tat,6,12,D,C,5,0,60,0,free,model,scripted
206,anti_tit_for_tat,6,13,D,C,5,0,65,0,free,model,scripted
206,anti_tit_for_tat,6,14,D,C,5,0,70,0,free,model,scripted
206,anti_tit_for_tat,6,15,D,C,5,0,75,0,free,model,scripted
206,anti_tit_for_tat,6,16,D,C,5,0,80,0,free,model,scripted
206,anti_tit_for_tat,6,17,D,C,5,0,85,0,free,model,scripted
206,anti_tit_for_tat,6,18,D,C,5,0,90,0,free,model,scripted
206,anti_tit_for_tat,6,19,D,C,5,0,95,0,free,model,scripted
206,anti_tit_for_tat,6,20,D,C,5,0,100,0,free,model,scripted
207,anti_tit_for_tat,7,1,D,C,5,0,5,0,free,model,scripted
207,anti_tit_for_tat,7,2,D,C,5,0,10,0,free,model,scripted
207,anti_tit_for_tat,7,3,D,C,5,0,15,0,free,model,scripted
207,anti_tit_for_tat,7,4,D,C,5,0,20,0,free,model,scripted
207,anti_tit_for_tat,7,5,D,C,5,0,25,0,free,model,scripted
207,anti_tit_for_tat,7,6,D,C,5,0,30,0,free,model,scripted
207,anti_tit_for_tat,7,7,D,C,5,0,35,0,free,model,scripted
207,anti_tit_for_tat,7,8,D,C,5,0,40,0,free,model,scripted
207,anti_tit_for_tat,7,9,D,C,5,0,45,0,free,model,scripted
207,anti_tit_for_tat,7,10,D,C,5,0,50,0,free,model,scripted
207,anti_tit_for_tat,7,11,D,C,5,0,55,0,free,model,scripted
207,anti_tit_for_tat,7,12,D,C,5,0,60,0,free,model,scripted
207,anti_tit_for_tat,7,13,D,C,5,0,65,0,free,model,scripted
207,anti_tit_for_tat,7,14,D,C,5,0,70,0,free,model,scripted
207,anti_tit_for_tat,7,15,D,C,5,0,75,0,free,model,scripted
207,anti_tit_for_tat,7,16,D,C,5,0,80,0,free,model,scripted
207,anti_tit_for_tat,7,17,D,C,5,0,85,0,free,model,scripted
207,anti_tit_for_tat,7,18,D,C,5,0,90,0,free,model,scripted
207,anti_tit_for_tat,7,19,D,C,5,0,95,0,free,model,scripted
207,anti_tit_for_tat,7,20,D,C,5,0,100,0,free,model,scripted
208,anti_tit_for_tat,8,1,C,C,3,3,3,3,free,model,scripted
208,anti_tit_for_tat,8,2,C,D,0,5,3,8,free,model,scripted
208,anti_tit_for_tat,8,3,D,D,1,1,4,9,free,model,scripted
208,anti_tit_for_tat,8,4,D,C,5,0,9,9,free,model,scripted
208,anti_tit_for_tat,8,5,D,C,5,0,14,9,free,model,scripted
208,anti_tit_for_tat,8,6,D,C,5,0,19,9,free,model,scripted
208,anti_tit_for_tat,8,7,D,C,5,0,24,9,free,model,scripted
208,anti_tit_for_tat,8,8,D,C,5,0,29,9,free,model,scripted
208,anti_tit_for_tat,8,9,D,C,5,0,34,9,free,model,scripted
208,anti_tit_for_tat,8,10,D,C,5,0,39,9,free,model,scripted
208,anti_tit_for_tat,8,11,D,C,5,0,44,9,free,model,scripted
208,anti_tit_for_tat,8,12,D,C,5,0,49,9,free,model,scripted
208,anti_tit_for_tat,8,13,D,C,5,0,54,9,free,model,scripted
208,anti_tit_for_tat,8,14,D,C,5,0,59,9,free,model,scripted
208,anti_tit_for_tat,8,15,D,C,5,0,64,9,free,model,scripted
208,anti_tit_for_tat,8,16,D,C,5,0,69,9,free,model,scripted
208,anti_tit_for_tat,8,17,D,C,5,0,74,9,free,model,scripted
208,anti_tit_for_tat,8,18,D,C,5,0,79,9,free,model,scripted
208,anti_tit_for_tat,8,19,D,C,5,0,84,9,free,model,scripted
208,anti_tit_for_tat,8,20,D,C,5,0,89,9,free,model,scripted
209,anti_tit_for_tat,9,1,C,C,3,3,3,3,free,model,scripted
209,anti_tit_for_tat,9,2,C,D,0,5,3,8,free,model,scripted
209,anti_tit_for_tat,9,3,D,D,1,1,4,9,free,model,scripted
209,anti_tit_for_tat,9,4,D,C,5,0,9,9,free,model,scripted
209,anti_tit_for_tat,9,5,D,C,5,0,14,9,free,model,scripted
209,anti_tit_for_tat,9,6,D,C,5,0,19,9,free,model,scripted
209,anti_tit_for_tat,9,7,D,C,5,0,24,9,free,model,scripted
209,anti_tit_for_tat,9,8,D,C,5,0,29,9,free,model,scripted
209,anti_tit_for_tat,9,9,D,C,5,0,34,9,free,model,scripted
209,anti_tit_for_tat,9,10,D,C,5,0,39,9,free,model,scripted
209,anti_tit_for_tat,9,11,D,C,5,0,44,9,free,model,scripted
209,anti_tit_for_tat,9,12,D,C,5,0,49,9,free,model,scripted
209,anti_tit_for_tat,9,13,D,C,5,0,54,9,free,model,scripted
209,anti_tit_for_tat,9,14,D,C,5,0,59,9,free,model,scripted
209,anti_tit_for_tat,9,15,D,C,5,0,64,9,free,model,scripted
209,anti_tit_for_tat,9,16,D,C,5,0,69,9,free,model,scripted
209,anti_tit_for_tat,9,17,D,C,5,0,74,9,free,model,scripted
209,anti_tit_for_tat,9,18,D,C,5,0,79,9,free,model,scripted
209,anti_tit_for_tat,9,19,D,C,5,0,84,9,free,model,scripted
209,anti_tit_for_tat,9,20,D,C,5,0,89,9,free,model,scripted
210,anti_tit_for_tat,10,1,D,C,5,0,5,0,free,model,scripted
210,anti_tit_for_tat,10,2,D,C,5,0,10,0,free,model,scripted
210,anti_tit_for_tat,10,3,D,C,5,0,15,0,free,model,scripted
210,anti_tit_for_tat,10,4,D,C,5,0,20,0,free,model,scripted
210,anti_tit_for_tat,10,5,D,C,5,0,25,0,free,model,scripted
210,anti_tit_for_tat,10,6,D,C,5,0,30,0,free,model,scripted
210,anti_tit_for_tat,10,7,D,C,5,0,35,0,free,model,scripted
210,anti_tit_for_tat,10,8,D,C,5,0,40,0,free,model,scripted
210,anti_tit_for_tat,10,9,D,C,5,0,45,0,free,model,scripted
210,anti_tit_for_tat,10,10,D,C,5,0,50,0,free,model,scripted
210,anti_tit_for_tat,10,11,D,C,5,0,55,0,free,model,scripted
210,anti_tit_for_tat,10,12,D,C,5,0,60,0,free,model,scripted
210,anti_tit_for_tat,10,13,D,C,5,0,65,0,free,model,scripted
210,anti_tit_for_tat,10,14,D,C,5,0,70,0,free,model,scripted
210,anti_tit_for_tat,10,15,D,C,5,0,75,0,free,model,scripted
210,anti_tit_for_tat,10,16,D,C,5,0,80,0,free,model,scripted
210,anti_tit_for_tat,10,17,D,C,5,0,85,0,free,model,scripted
210,anti_tit_for_tat,10,18,D,C,5,0,90,0,free,model,scripted
210,anti_tit_for_tat,10,19,D,C,5,0,95,0,free,model,scripted
210,anti_tit_for_tat,10,20,D,C,5,0,100,0,free,model,scripted
211,anti_tit_for_tat,11,1,D,C,5,0,5,0,free,model,scripted
211,anti_tit_for_tat,11,2,D,C,5,0,10,0,free,model,scripted
211,anti_tit_for_tat,11,3,D,C,5,0,15,0,free,model,scripted
211,anti_tit_for_tat,11,4,D,C,5,0,20,0,free,model,scripted
211,anti_tit_for_tat,11,5,D,C,5,0,25,0,free,model,scripted
211,anti_tit_for_tat,11,6,D,C,5,0,30,0,free,model,scripted
211,anti_tit_for_tat,11,7,D,C,5,0,35,0,free,model,scripted
211,anti_tit_for_tat,11,8,D,C,5,0,40,0,free,model,scripted
211,anti_tit_for_tat,11,9,D,C,5,0,45,0,free,model,scripted
211,anti_tit_for_tat,11,10,D,C,5,0,50,0,free,model,scripted
211,anti_tit_for_tat,11,11,D,C,5,0,55,0,free,model,scripted
211,anti_tit_for_tat,11,12,D,C,5,0,60,0,free,model,scripted
211,anti_tit_for_tat,11,13,D,C,5,0,65,0,free,model,scripted
211,anti_tit_for_tat,11,14,D,C,5,0,70,0,free,model,scripted
211,anti_tit_for_tat,11,15,D,C,5,0,75,0,free,model,scripted
211,anti_tit_for_tat,11,16,D,C,5,0,80,0,free,model,scripted
211,anti_tit_for_tat,11,17,D,C,5,0,85,0,free,model,scripted
211,anti_tit_for_tat,11,18,D,C,5,0,90,0,free,model,scripted
211,anti_tit_for_tat,11,19,D,C,5,0,95,0,free,model,scripted
211,anti_tit_for_tat,11,20,D,C,5,0,100,0,free,model,scripted
212,anti_tit_for_tat,12,1,D,C,5,0,5,0,free,model,scripted
212,anti_tit_for_tat,12,2,D,C,5,0,10,0,free,model,scripted
212,anti_tit_for_tat,12,3,D,C,5,0,15,0,free,model,scripted
212,anti_tit_for_tat,12,4,D,C,5,0,20,0,free,model,scripted
212,anti_tit_for_tat,12,5,D,C,5,0,25,0,free,model,scripted
212,anti_tit_for_tat,12,6,D,C,5,0,30,0,free,model,scripted
212,anti_tit_for_tat,12,7,D,C,5,0,35,0,free,model,scripted
212,anti_tit_for_tat,12,8,D,C,5,0,40,0,free,model,scripted
212,anti_tit_for_tat,12,9,D,C,5,0,45,0,free,model,scripted
212,anti_tit_for_tat,12,10,D,C,5,0,50,0,free,model,scripted
212,anti_tit_for_tat,12,11,D,C,5,0,55,0,free,model,scripted
212,anti_tit_for_tat,12,12,D,C,5,0,60,0,free,model,scripted
212,anti_tit_for_tat,12,13,D,C,5,0,65,0,free,model,scripted
212,anti_tit_for_tat,12,14,D,C,5,0,70,0,free,model,scripted
212,anti_tit_for_tat,12,15,D,C,5,0,75,0,free,model,scripted
212,anti_tit_for_tat,12,16,D,C,5,0,80,0,free,model,scripted
212,anti_tit_for_tat,12,17,D,C,5,0,85,0,free,model,scripted
212,anti_tit_for_tat,12,18,D,C,5,0,90,0,free,model,scripted
212,anti_tit_for_tat,12,19,D,C,5,0,95,0,free,model,scripted
212,anti_tit_for_tat,12,20,D,C,5,0,100,0,free,model,scripted
213,anti_tit_for_tat,13,1,D,C,5,0,5,0,free,model,scripted
213,anti_tit_for_tat,13,2,D,C,5,0,10,0,free,model,scripted
213,anti_tit_for_tat,13,3,D,C,5,0,15,0,free,model,scripted
213,anti_tit_for_tat,13,4,D,C,5,0,20,0,free,model,scripted
213,anti_tit_for_tat,13,5,D,C,5,0,25,0,free,model,scripted
213,anti_tit_for_tat,13,6,D,C,5,0,30,0,free,model,scripted
213,anti_tit_for_tat,13,7,D,C,5,0,35,0,free,model,scripted
213,anti_tit_for_tat,13,8,D,C,5,0,40,0,free,model,scripted
213,anti_tit_for_tat,13,9,D,C,5,0,45,0,free,model,scripted
213,anti_tit_for_tat,13,10,D,C,5,0,50,0,free,model,scripted
213,anti_tit_for_tat,13,11,D,C,5,0,55,0,free,model,scripted
213,anti_tit_for_tat,13,12,D,C,5,0,60,0,free,model,scripted
213,anti_tit_for_tat,13,13,D,C,5,0,65,0,free,model,scripted
213,anti_tit_for_tat,13,14,D,C,5,0,70,0,free,model,scripted
213,anti_tit_for_tat,13,15,D,C,5,0,75,0,free,model,scripted
213,anti_tit_for_tat,13,16,D,C,5,0,80,0,free,model,scripted
213,anti_tit_for_tat,13,17,D,C,5,0,85,0,free,model,scripted
213,anti_tit_for_tat,13,18,D,C,5,0,90,0,free,model,scripted
213,anti_tit_for_tat,13,19,D,C,5,0,95,0,free,model,scripted
213,anti_tit_for_tat,13,20,D,C,5,0,100,0,free,model,scripted
214,anti_tit_for_tat,14,1,D,C,5,0,5,0,free,model,scripted
214,anti_tit_for_tat,14,2,D,C,5,0,10,0,free,model,scripted
214,anti_tit_for_tat,14,3,D,C,5,0,15,0,free,model,scripted
214,anti_tit_for_tat,14,4,D,C,5,0,20,0,free,model,scripted
214,anti_tit_for_tat,14,5,D,C,5,0,25,0,free,model,scripted
214,anti_tit_for_tat,14,6,D,C,5,0,30,0,free,model,scripted
214,anti_tit_for_tat,14,7,D,C,5,0,35,0,free,model,scripted
214,anti_tit_for_tat,14,8,D,C,5,0,40,0,free,model,scripted
214,anti_tit_for_tat,14,9,D,C,5,0,45,0,free,model,scripted
214,anti_tit_for_tat,14,10,D,C,5,0,50,0,free,model,scripted
214,anti_tit_for_tat,14,11,D,C,5,0,55,0,free,model,scripted
214,anti_tit_for_tat,14,12,D,C,5,0,60,0,free,model,scripted
214,anti_tit_for_tat,14,13,D,C,5,0,65,0,free,model,scripted
214,anti_tit_for_tat,14,14,D,C,5,0,70,0,free,model,scripted
214,anti_tit_for_tat,14,15,D,C,5,0,75,0,free,model,scripted
214,anti_tit_for_tat,14,16,D,C,5,0,80,0,free,model,scripted
214,anti_tit_for_tat,14,17,D,C,5,0,85,0,free,model,scripted
214,anti_tit_for_tat,14,18,D,C,5,0,90,0,free,model,scripted
214,anti_tit_for_tat,14,19,D,C,5,0,95,0,free,model,scripted
214,anti_tit_for_tat,14,20,D,C,5,0,100,0,free,model,scripted
215,anti_tit_for_tat,15,1,D,C,5,0,5,0,free,model,scripted
215,anti_tit_for_tat,15,2,D,C,5,0,10,0,free,model,scripted
215,anti_tit_for_tat,15,3,D,C,5,0,15,0,free,model,scripted
215,anti_tit_for_tat,15,4,D,C,5,0,20,0,free,model,scripted
215,anti_tit_for_tat,15,5,D,C,5,0,25,0,free,model,scripted
215,anti_tit_for_tat,15,6,D,C,5,0,30,0,free,model,scripted
215,anti_tit_for_tat,15,7,D,C,5,0,35,0,free,model,scripted
215,anti_tit_for_tat,15,8,D,C,5,0,40,0,free,model,scripted
215,anti_tit_for_tat,15,9,D,C,5,0,45,0,free,model,scripted
215,anti_tit_for_tat,15,10,D,C,5,0,50,0,free,model,scripted
215,anti_tit_for_tat,15,11,D,C,5,0,55,0,free,model,scripted
215,anti_tit_for_tat,15,12,D,C,5,0,60,0,free,model,scripted
215,anti_tit_for_tat,15,13,D,C,5,0,65,0,free,model,scripted
215,anti_tit_for_tat,15,14,D,C,5,0,70,0,free,model,scripted
215,anti_tit_for_tat,15,15,D,C,5,0,75,0,free,model,scripted
215,anti_tit_for_tat,15,16,D,C,5,0,80,0,free,model,scripted
215,anti_tit_for_tat,15,17,D,C,5,0,85,0,free,model,scripted
215,anti_tit_for_tat,15,18,D,C,5,0,90,0,free,model,scripted
215,anti_tit_for_tat,15,19,D,C,5,0,95,0,free,model,scripted
215,anti_tit_for_tat,15,20,D,C,5,0,100,0,free,model,scripted
216,anti_tit_for_tat,16,1,D,C,5,0,5,0,free,model,scripted
216,anti_tit_for_tat,16,2,D,C,5,0,10,0,free,model,scripted
216,anti_tit_for_tat,16,3,D,C,5,0,15,0,free,model,scripted
216,anti_tit_for_tat,16,4,D,C,5,0,20,0,free,model,scripted
216,anti_tit_for_tat,16,5,D,C,5,0,25,0,free,model,scripted
216,anti_tit_for_tat,16,6,D,C,5,0,30,0,free,model,scripted
216,anti_tit_for_tat,16,7,D,C,5,0,35,0,free,model,scripted
216,anti_tit_for_tat,16,8,D,C,5,0,40,0,free,model,scripted
216,anti_tit_for_tat,16,9,D,C,5,0,45,0,free,model,scripted
216,anti_tit_for_tat,16,10,D,C,5,0,50,0,free,model,scripted
216,anti_tit_for_tat,16,11,D,C,5,0,55,0,free,model,scripted
216,anti_tit_for_tat,16,12,D,C,5,0,60,0,free,model,scripted
216,anti_tit_for_tat,16,13,D,C,5,0,65,0,free,model,scripted
216,anti_tit_for_tat,16,14,D,C,5,0,70,0,free,model,scripted
216,anti_tit_for_tat,16,15,D,C,5,0,75,0,free,model,scripted
216,anti_tit_for_tat,16,16,D,C,5,0,80,0,free,model,scripted
216,anti_tit_for_tat,16,17,D,C,5,0,85,0,free,model,scripted
216,anti_tit_for_tat,16,18,D,C,5,0,90,0,free,model,scripted
216,anti_tit_for_tat,16,19,D,C,5,0,95,0,free,model,scripted
216,anti_tit_for_tat,16,20,D,C,5,0,100,0,free,model,scripted
217,anti_tit_for_tat,17,1,C,C,3,3,3,3,free,model,scripted
217,anti_tit_for_tat,17,2,C,D,0,5,3,8,free,model,scripted
217,anti_tit_for_tat,17,3,D,D,1,1,4,9,free,model,scripted
217,anti_tit_for_tat,17,4,D,C,5,0,9,9,free,model,scripted
